athlete_id,first_name,last_name,weight,height,jersey,year_in_program,position,home_city,home_state,home_country,team,season
-1039261,Kristopher,Christian,230,71,37,NA,LB,Lovejoy,GA,USA,UTEP,2015
-1039263,Derek,Elmendorff,310,75,75,NA,OL,El Paso,TX,USA,UTEP,2015
-1039264,Will,Hernandez,330,75,76,NA,OL,Las Vegas,NV,USA,UTEP,2015
-1039266,David,Jackson,230,72,35,NA,FB,El Paso,TX,USA,UTEP,2015
-1039267,Dylan,Kittrell,185,71,17,NA,WR,Carrollton,TX,USA,UTEP,2015
-1039270,Jean-Andre,Moore,185,73,11,NA,WR,Aloha,OR,USA,UTEP,2015
-1039279,Chance,Bishop,325,78,62,NA,OL,Kennedale,TX,USA,UTEP,2015
-1039282,Jerome,Daniels,305,75,70,NA,OL,Little Elm,TX,USA,UTEP,2015
-1039283,Desmond,Davis,190,71,19,NA,RB,Houston,TX,USA,UTEP,2015
-1039285,John,De La Rosa,325,78,74,NA,OL,Bay City,TX,USA,UTEP,2015
-1039287,Fowler,Freund,200,68,51,NA,LS,El Paso,TX,USA,UTEP,2015
-1039292,Christopher,Misaalefua,375,77,79,NA,OL,Lindsay,CA,USA,UTEP,2015
-1039293,Elliott,Oldham,200,75,1,NA,WR,Detroit,MI,USA,UTEP,2015
-1039294,Erik,Ramirez,285,75,71,NA,OL,El Paso,TX,USA,UTEP,2015
-1039297,Chris,Thomas,310,77,77,NA,OL,Lancaster,TX,USA,UTEP,2015
-1039299,Chris,Thummel,290,76,73,NA,OL,El Paso,TX,USA,UTEP,2015
-1039302,Darren,Arenas,195,73,48,NA,DB,El Paso,TX,USA,UTEP,2015
-1039303,Mookie,Carlile,200,73,13,NA,DB,Stephenville,TX,USA,UTEP,2015
-1039304,Daniel,Carrillo,220,71,49,NA,FB,El Paso,TX,USA,UTEP,2015
-1039305,Vince,Czerniewski,275,72,91,NA,DL,Pittsburgh,PA,USA,UTEP,2015
-1039306,Nick,Dooley,300,80,64,NA,LS,Scottsdale,AZ,USA,UTEP,2015
-1039307,Isaac,Figueroa,185,72,23,NA,DB,Las Cruces,NM,USA,UTEP,2015
-1039308,Matthew,Heard,225,75,31,NA,LB,El Paso,TX,USA,UTEP,2015
-1039309,Chris,Jones,310,73,58,NA,OL,Corsicana,TX,USA,UTEP,2015
-1039310,Tyler,Leasau,220,71,50,NA,LB,Livermore,CA,USA,UTEP,2015
-1039311,Eric,Lee,305,73,60,NA,OL,Riverside,CA,USA,UTEP,2015
-1039312,Omar,Lloyd,185,70,45,NA,DB,Tucson,AZ,USA,UTEP,2015
-1039313,Hunter,McEachern,210,74,18,NA,QB,Keller,TX,USA,UTEP,2015
-1039314,Chrys,Ortega,300,73,59,NA,OL,El Paso,TX,USA,UTEP,2015
-1039315,Devante,Richardson,290,74,95,NA,DL,Fort Worth,TX,USA,UTEP,2015
-1039316,Roy,Robertson-Harris,255,79,43,NA,DL,Grand Prairie,TX,USA,UTEP,2015
-1039317,Natanael,Rodriguez,200,73,38,NA,DB,El Paso,TX,USA,UTEP,2015
-1039318,Armando,Saldana,295,72,96,NA,DL,El Paso,TX,USA,UTEP,2015
-1039319,Noah,Siegrist,195,69,22,NA,RB,Hudson,FL,USA,UTEP,2015
-1039320,Josh,Silvas,385,76,68,NA,OL,El Paso,TX,USA,UTEP,2015
-1039321,Damian,Stevenson,160,69,87,NA,WR,Euless,TX,USA,UTEP,2015
-1039322,Nathan,Stukes,205,71,17,NA,DB,Anderson,SC,USA,UTEP,2015
-1039323,Justen,Tatum,250,73,26,NA,LB,Dallas,TX,USA,UTEP,2015
-1039324,Trent,Trammell,200,72,1,NA,DB,Oakland,CA,USA,UTEP,2015
-1039325,Josh,Valdez,285,74,78,NA,OL,El Paso,TX,USA,UTEP,2015
-1039326,Brandon,Villalobos,255,74,93,NA,DL,El Paso,TX,USA,UTEP,2015
-1039327,Alex,Villarreal,300,76,92,NA,DL,Hidalgo,TX,USA,UTEP,2015
-1039328,Brad,Zaffram,225,72,30,NA,FB,Buffalo,NY,USA,UTEP,2015
535895,JaMichael,Winston,NA,77,6,NA,DE,Mobile,AL,USA,Arkansas,2015
3128687,Henre',Toliver,185,73,5,NA,DB,Leander,TX,USA,Arkansas,2015
3916900,Nate,Dalton,195,75,13,3,DB,Baton Rouge,LA,USA,Arkansas,2015
3916913,Ryan,Pulley,198,71,11,4,DB,Fort Myers,FL,USA,Arkansas,2015
517512,Mitchell,Loewen,NA,77,89,NA,DL,Lahaina,HI,USA,Arkansas,2015
547225,Matt,Emrich,NA,75,56,NA,LS,El Dorado,AR,USA,Arkansas,2015
547209,De'Andre,Coley,211,73,20,NA,DB,Leander,TX,USA,Arkansas,2015
3916907,Blake,Johnson,182,73,18,3,P,Long Beach,CA,USA,Arkansas,2015
3128676,Khalia,Hackett,NA,74,27,NA,LB,Douglasville,GA,USA,Arkansas,2015
3128698,Bijhon,Jackson,339,73,78,NA,DL,Andrews,TX,USA,Arkansas,2015
555811,Kevin,Richardson II,180,71,30,4,DB,Jacksonville,AR,USA,Arkansas,2015
547231,Tevin,Beanum,NA,76,97,NA,DL,Forrest City,AR,USA,Arkansas,2015
3128688,Santos,Ramirez,204,74,9,4,DB,Shreveport,LA,USA,Arkansas,2015
3892689,Jeremiah,Ledbetter,NA,75,55,NA,DL,Orlando,FL,USA,Arkansas,2015
550434,Karl,Roesler,252,73,96,NA,LB,Chicago,IL,USA,Arkansas,2015
3128689,Frank,Ragnow,317,77,72,NA,OL,Royse City,TX,USA,Arkansas,2015
535877,Keon,Hatcher,NA,74,4,NA,WR,Owasso,OK,USA,Arkansas,2015
547233,Hunter,Henry,NA,77,84,NA,TE,Little Rock,AR,USA,Arkansas,2015
535882,Brandon,Lewis,NA,76,99,NA,DL,Memphis,TN,USA,Arkansas,2015
515915,Brandon,Allen,NA,74,10,NA,QB,Fayetteville,AR,USA,Arkansas,2015
559629,Jared,Cornelius,203,71,1,4,WR,Shreveport,LA,USA,Arkansas,2015
547232,Drew,Morgan,NA,72,80,NA,WR,Greenwood,AR,USA,Arkansas,2015
3886622,Reid,Miller,201,69,38,NA,DB,Leander,TX,USA,Arkansas,2015
3916921,Rawleigh,Williams III,NA,70,22,NA,RB,Dallas,TX,USA,Arkansas,2015
547218,Toby,Baker,NA,75,37,NA,P,Memphis,TN,USA,Arkansas,2015
3128697,JoJo,Robinson,NA,NA,NA,NA,WR,NA,NA,NA,Arkansas,2015
547205,Damon,Mitchell,213,74,5,NA,WR,Lubbock,TX,USA,Arkansas,2015
501264,Sebastian,Tretola,NA,77,73,NA,OT,San Bernardino,CA,USA,Arkansas,2015
547203,Alex,Collins,NA,71,3,NA,RB,Ft. Lauderdale,FL,USA,Arkansas,2015
535878,Eric,Hawkins,NA,71,14,NA,WR,Longview,TX,USA,Arkansas,2015
3916914,Dominique,Reed,NA,75,3,NA,WR,Camden,AR,USA,Arkansas,2015
535881,Taiwan,Johnson,NA,74,94,NA,DL,Manvel,TX,USA,Arkansas,2015
547224,Brooks,Ellis,NA,74,51,NA,LB,Fayetteville,AR,USA,Arkansas,2015
535893,Jonathan,Williams,NA,72,32,NA,RB,Allen,TX,USA,Arkansas,2015
3128686,Josh,Williams,NA,73,42,NA,LB,Fort Lauderdale,FL,USA,Arkansas,2015
3128694,Juan,Day,NA,73,39,NA,RB,North Little Rock,AR,USA,Arkansas,2015
3128690,Dwayne,Eugene Jr.,240,73,35,NA,LB,Chicago,IL,USA,Arkansas,2015
3128681,Connor,McPherson,192,67,31,NA,RB,Ewa Beach,HI,USA,Arkansas,2015
559632,Cody,Hollister,NA,76,81,NA,WR,Bend,OR,USA,Arkansas,2015
550429,Anthony,Antwine,NA,76,19,NA,TE,Plano,TX,USA,Arkansas,2015
3128696,Josh,Liddell,211,73,28,NA,DB,Leander,TX,USA,Arkansas,2015
515941,Kody,Walker,NA,74,24,NA,RB,Jefferson City,MO,USA,Arkansas,2015
547223,Adam,McFain,NA,72,48,NA,PK,Greenwood,AR,USA,Arkansas,2015
547206,Austin,Allen,215,73,8,NA,QB,Dallas,TX,USA,Arkansas,2015
515925,Rohan,Gaines,NA,71,26,NA,DB,Bainbridge,GA,USA,Arkansas,2015
3128669,Ryder,Lucas,188,72,26,4,DB,The Woodlands,TX,USA,Arkansas,2015
536039,Jared,Collins,NA,71,29,NA,DB,Tulsa,OK,USA,Arkansas,2015
535889,Jeremy,Sprinkle,NA,78,83,NA,TE,White Hall,AR,USA,Arkansas,2015
3916908,Byron,Keaton,183,70,39,NA,DB,Leander,TX,USA,Arkansas,2015
3916899,Austin,Cantrell,263,75,44,3,TE,Roland,OK,USA,Arkansas,2015
3128682,Lane,Saling,NA,68,42,NA,PK,Owasso,OK,USA,Arkansas,2015
547211,DJ,Dean,NA,71,2,NA,DB,Newton,TX,USA,Arkansas,2015
547217,Denzell,Evans,215,71,23,NA,RB,Ewa Beach,HI,USA,Arkansas,2015
521290,Alex,Voelzke,NA,77,46,NA,TE,Longview,TX,USA,Arkansas,2015
3128672,Josh,Harris,221,70,45,NA,LB,Chicago,IL,USA,Arkansas,2015
4035598,Britto,Tutt,176,73,14,4,DB,Augusta,GA,USA,Arkansas,2015
3916903,Dre,Greenlaw,227,72,23,4,LB,FAYETTEVILLE,AR,USA,Arkansas,2015
4245297,Gary,Cross,188,73,82,4,WR,Fordyce,AR,USA,Arkansas,2015
3128685,Armon,Watts,298,77,90,4,DL,NA,NA,USA,Arkansas,2015
3128695,Kendrick,Edwards,216,77,5,4,WR,Miami,FL,USA,Arkansas,2015
3128679,Jake,Hall,253,77,95,4,DT,Springdale,AR,USA,Arkansas,2015
3886621,Ty,Storey,225,74,4,4,QB,Charleston,AR,USA,Arkansas,2015
4047390,Michael,Taylor II,248,74,91,4,DL,Orlando,FL,USA,Arkansas,2015
3916911,La'Michael,Pettway,223,74,7,4,WR,Nashville,AR,USA,Arkansas,2015
4242169,Jonathan,Nance,190,72,4,4,WR,Perkinston,MS,USA,Arkansas,2015
3886620,Will,Gragg,245,76,10,4,TE,Dumas,AR,USA,Arkansas,2015
3128692,Cole,Hedlund,166,70,30,4,PK,Argyle,TX,USA,Arkansas,2015
4242171,Jeremy,Patton,253,77,18,4,TE,Indianapolis,IN,USA,Arkansas,2015
3916919,Deon,Stewart,161,71,13,4,WR,Hardy,AR,USA,Arkansas,2015
3886633,Hjalte,Froholdt,315,77,51,4,OL,NA,NA,Denmark,Arkansas,2015
3916909,George,Madden,212,73,43,3,LS,Blanchard,OK,USA,Arkansas,2015
3886619,Daytrieon,Dean,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas,2015
3916904,Klint,Harvey,326,78,71,4,OL,Corning,AR,USA,Arkansas,2015
3916920,Willie,Sykes,180,72,19,NA,DB,Leander,TX,USA,Arkansas,2015
-1002194,Jalen,Merrick,316,76,79,NA,OL,Oak Hill,FL,USA,Arkansas,2015
-1002199,La’Michael,Pettway,219,74,16,NA,WR,Nashville,AR,USA,Arkansas,2015
-1002200,Tyler,Phillips,219,73,34,NA,LB,North Little Rock,AR,USA,Arkansas,2015
-1002206,De’Andre,Coley,211,73,20,NA,DB,Miami,FL,USA,Arkansas,2015
-1002210,Jackson,Hannah,305,74,71,NA,OL,Bentonville,AR,USA,Arkansas,2015
-1002214,Jack,Kraus,248,77,87,NA,TE,Bentonville,AR,USA,Arkansas,2015
-1002220,Zach,Rogers,309,73,75,NA,OL,Carrollton,TX,USA,Arkansas,2015
-1002221,Cooper,Sone,272,74,61,NA,OL,Fayetteville,AR,USA,Arkansas,2015
-1002222,Henre’,Toliver,185,73,5,NA,DB,Marrero,LA,USA,Arkansas,2015
-1002224,Troy,Allison,193,73,20,NA,WR,McGregor,TX,USA,Arkansas,2015
-1002227,Cameron,Colbert,208,73,18,NA,WR,Little Rock,AR,USA,Arkansas,2015
-1002229,Matt,Dodson,208,70,26,NA,DB,McKinney,TX,USA,Arkansas,2015
-1002230,Dwayne,Eugene,235,73,35,NA,LB,Marrero,LA,USA,Arkansas,2015
-1002231,Johnny,Gibson,344,76,62,NA,OL,Dumas,AR,USA,Arkansas,2015
-1002234,Chris,Jones,249,71,41,NA,FB,DeQueen,AR,USA,Arkansas,2015
-1002238,Matt,Reynolds,211,73,47,NA,LB,McKinney,TX,USA,Arkansas,2015
-1002239,Luke,Rossi,197,71,82,NA,WR,Edmond,OK,USA,Arkansas,2015
-1002240,Dan,Skipper,319,82,70,NA,OL,Arvada,CO,USA,Arkansas,2015
-1002241,Ricky,Town,214,75,9,NA,QB,Thousand Oaks,CA,USA,Arkansas,2015
-1002242,Deatrich,Wise Jr.,271,77,48,NA,DL,Carrollton,TX,USA,Arkansas,2015
-1002243,Josh,Allen,300,74,50,NA,OL,Jacksonville,FL,USA,Arkansas,2015
-1002244,Austin,Beck,325,79,68,NA,OL,Nowata,OK,USA,Arkansas,2015
-1002245,Cordale,Boyd,282,75,69,NA,OL,Memphis,TN,USA,Arkansas,2015
-1002247,Mitch,Carter,183,72,98,NA,PK,Colorado Springs,CO,USA,Arkansas,2015
-1002248,Tyler,Colquitt,241,70,45,NA,FB,Little Rock,AR,USA,Arkansas,2015
-1002249,Marcus,Danenhauer,312,76,59,NA,OL,Bentonville,AR,USA,Arkansas,2015
-1002250,Conner,Dayton,160,71,35,NA,WR,Pittsburg,KS,USA,Arkansas,2015
-1002251,Zack,English,175,68,15,NA,WR,Prosper,TX,USA,Arkansas,2015
-1002252,Cornelius,Floyd,172,71,16,NA,DB,Miami,FL,USA,Arkansas,2015
-1002253,Drew,Gorton,210,72,32,NA,LS,Fayetteville,AR,USA,Arkansas,2015
-1002254,Derrick,Graham,247,76,18,NA,LB,Gainesville,FL,USA,Arkansas,2015
-1002256,DeMarcus,Hodge,340,73,93,NA,DL,Monroe,LA,USA,Arkansas,2015
-1002257,Denver,Kirkland,340,77,55,NA,OL,Miami,FL,USA,Arkansas,2015
-1002258,Reeve,Koehler,331,75,54,NA,OL,Kailua,HI,USA,Arkansas,2015
-1002259,Ke’Tyrus,Marks,295,74,90,NA,DL,West Palm Beach,FL,USA,Arkansas,2015
-1002260,Davyon,McKinney,215,73,13,NA,DB,Forrest City,AR,USA,Arkansas,2015
-1002261,Marty,Murad,190,69,28,NA,WR,Dallas,TX,USA,Arkansas,2015
-1002262,CJ,O’Grady,240,76,85,NA,TE,Fayetteville,AR,USA,Arkansas,2015
-1002263,Rafe,Peavey,204,74,2,NA,QB,Bolivar,MO,USA,Arkansas,2015
-1002264,Jojo,Robinson,190,71,17,NA,WR,Miami,FL,USA,Arkansas,2015
-1002265,Chris,Saunders,195,71,29,NA,WR,Dallas,TX,USA,Arkansas,2015
-1002266,Jovante,Siglar,180,74,89,NA,WR,Overland Park,KS,USA,Arkansas,2015
-1002267,Mitch,Smothers,322,75,65,NA,OL,Springdale,AR,USA,Arkansas,2015
-1002268,Howie,Stettmeier,242,76,86,NA,TE,Rogers,AR,USA,Arkansas,2015
-1002270,Nicholas,Thomas-Smith,225,70,57,NA,LB,Chesterfield,MO,USA,Arkansas,2015
-1002271,Scotty,Thurman,210,71,31,NA,DB,Pine Bluff,AR,USA,Arkansas,2015
-1002272,John,Tyson,225,70,40,NA,FB,El Dorado,AR,USA,Arkansas,2015
4035569,Austin,Capps,304,76,54,4,OL,Star City,AR,USA,Arkansas,2015
3935307,Damani,Carter,248,71,46,3,DL,FAYETTEVILLE,AR,USA,Arkansas,2015
3128666,Johnny,Gibson Jr.,319,76,62,4,OL,Dumas,AR,USA,Arkansas,2015
3916906,Kendrick,Jackson,259,72,34,4,FB,Haynesville,LA,USA,Arkansas,2015
3128699,Brian,Wallace,320,78,60,4,OL,Florissant,MO,USA,Arkansas,2015
3128675,Randy,Ramsey,236,76,10,4,LB,Fort Lauderdale,FL,USA,Arkansas,2015
3843217,Chandler,Cox,242,73,27,4,FB,Apopka,FL,USA,Auburn,2015
3121590,Tre',Williams,225,74,30,NA,LB,Chicago,IL,USA,Auburn,2015
536270,Melvin,Ray,NA,75,82,NA,WR,Cairo,GA,USA,Auburn,2015
535454,Tucker,Tuberville,NA,72,16,NA,QB,Auburn,AL,USA,Auburn,2015
3121585,Sean,White,211,72,13,NA,QB,Dallas,TX,USA,Auburn,2015
3892692,Jason,Smith,186,73,25,NA,DB,Lubbock,TX,USA,Auburn,2015
530916,Cassanova,McKinzy,NA,75,8,NA,LB,Birmingham,AL,USA,Auburn,2015
3121581,Devaroe,Lawrence,NA,74,94,NA,DL,Greenville,SC,USA,Auburn,2015
3892697,Maurice,Swain,NA,77,90,NA,DL,LaGrange,GA,USA,Auburn,2015
547329,Darius,James,324,76,78,NA,OL,Killeen,TX,USA,Auburn,2015
559703,Duke,Williams,NA,NA,NA,NA,NA,NA,NA,NA,Auburn,2015
550020,Tony,Stevens,NA,76,8,NA,WR,Orlando,FL,USA,Auburn,2015
550025,Peyton,Barber,NA,71,25,NA,RB,Alpharetta,GA,USA,Auburn,2015
550034,Carl,Lawson,NA,74,55,NA,DL,Alpharetta,GA,USA,Auburn,2015
3892698,Kevin,Phillips,NA,72,91,NA,P,Greenwood,MS,USA,Auburn,2015
3121586,Ike,Powell,267,75,69,NA,LS,Loganville,GA,USA,Auburn,2015
530920,Joshua,Holsey,NA,71,15,NA,DB,Fairburn,GA,USA,Auburn,2015
530907,Ricardo,Louis,NA,74,84,NA,WR,Miami Beach,FL,USA,Auburn,2015
511851,Kris,Frost,NA,74,17,NA,LB,Matthews,NC,USA,Auburn,2015
559704,Stanton,Truitt,185,69,1,NA,RB,Chicago,IL,USA,Auburn,2015
3121589,Stephen,Roberts,189,71,14,NA,DB,Leander,TX,USA,Auburn,2015
530919,Jovon,Robinson,NA,72,29,NA,RB,Memphis,TN,USA,Auburn,2015
3949993,Cedric,Chambers,188,67,43,3,RB,Valley,AL,USA,Auburn,2015
3892693,Tyler,Queen,NA,73,15,NA,QB,Kennesaw,GA,USA,Auburn,2015
3916946,Ryan,Davis,185,69,23,4,WR,NA,NA,USA,Auburn,2015
3843233,Tyler,Carter,270,73,93,NA,DL,Andrews,TX,USA,Auburn,2015
3121593,Markell,Boston,NA,72,11,NA,DB,Sharpsburg,GA,USA,Auburn,2015
3121588,Nick,Ruffin,202,72,19,NA,DB,Leander,TX,USA,Auburn,2015
3916925,Kerryon,Johnson,212,72,21,NA,RB,Ewa Beach,HI,USA,Auburn,2015
530910,T.J.,Davis,NA,72,13,NA,DB,Tallahassee,FL,USA,Auburn,2015
530911,Jonathan,Jones,NA,70,3,NA,DB,Carrollton,GA,USA,Auburn,2015
559589,Lawyer,Tillman,NA,72,48,NA,RB,Lacey,WA,USA,Auburn,2015
3916923,Carlton,Davis,203,73,6,NA,DB,Leander,TX,USA,Auburn,2015
550041,Gray,King,NA,70,87,NA,WR,Atlanta,GA,USA,Auburn,2015
550033,Cameron,Toney,NA,73,47,NA,LB,Huntsville,AL,USA,Auburn,2015
3916928,Jeff,Holland,249,74,4,NA,OLB,Chicago,IL,USA,Auburn,2015
530917,Jonathan,Wallace,NA,74,12,NA,WR,Phenix City,AL,USA,Auburn,2015
511819,Justin,Garrett,NA,73,26,NA,LB,Tucker,GA,USA,Auburn,2015
3121583,Roc,Thomas,193,71,6,NA,RB,Ewa Beach,HI,USA,Auburn,2015
550024,Rudy,Ford,NA,NA,NA,NA,NA,NA,NA,NA,Auburn,2015
511691,Blake,Countess,NA,70,24,NA,DB,Owings Mills,MD,USA,Auburn,2015
3916945,Darius,Slayton,190,74,81,3,WR,Norcross,GA,USA,Auburn,2015
3121597,Kamryn,Pettway,235,72,36,NA,RB,Ewa Beach,HI,USA,Auburn,2015
550032,Daniel,Carlson,223,76,38,NA,PK,Lancaster,TX,USA,Auburn,2015
559706,Damian,Lewis,NA,69,30,NA,RB,Wetumpka,AL,USA,Auburn,2015
550017,Montravius,Adams,NA,76,1,NA,DT,Vienna,GA,USA,Auburn,2015
546340,Tray,Matthews,209,73,28,NA,?,Leander,TX,USA,Auburn,2015
550039,Marcus,Davis,NA,69,80,NA,WR,Delray Beach,FL,USA,Auburn,2015
559707,Michael,Sherwood,NA,68,36,NA,DB,Fairburn,GA,USA,Auburn,2015
3892694,Austin,Dupper,NA,69,25,NA,DB,Decatur,AL,USA,Auburn,2015
550019,Jeremy,Johnson,NA,77,6,NA,QB,Montgomery,AL,USA,Auburn,2015
3916936,Montavious,Atkinson,219,73,48,4,LB,Fairburn,GA,USA,Auburn,2015
4035504,John,Broussard Jr.,190,72,9,4,DB,Phenix City,AL,USA,Auburn,2015
3916942,Jaunta'vius,Johnson,345,74,98,4,DL,Lincoln,AL,USA,Auburn,2015
3916937,Darrell,Williams,240,74,49,4,LB,Hoover,AL,USA,Auburn,2015
4035501,Devin,Adams,239,75,16,4,QB,Mobile,AL,USA,Auburn,2015
4035499,Kyle,Davis,213,74,13,3,WR,Atlanta,GA,USA,Auburn,2015
4035518,Prince Tega,Wanogho,305,79,76,4,OL,Delta State,NA,Nigeria,Auburn,2015
3916934,Griffin,King,179,70,89,4,WR,Atlanta,GA,USA,Auburn,2015
3916932,Ian,Shannon,236,75,43,4,PK,Marietta,GA,USA,Auburn,2015
3916938,Richard,McBryde,232,73,50,4,LB,Troy,AL,USA,Auburn,2015
4035512,C.J.,Tolbert,199,67,37,4,RB,Dadeville,AL,USA,Auburn,2015
3843226,Tucker,Brown,289,75,65,4,OL,Trussville,AL,USA,Auburn,2015
3873935,Jamel,Dean,208,74,12,3,DB,Cocoa,FL,USA,Auburn,2015
4283016,Craig,Carter,196,71,47,4,LB,Milton,GA,USA,Auburn,2015
3916922,Byron,Cowart,293,76,9,3,DL,Seffner,FL,USA,Auburn,2015
3916947,Jalen,Harris,255,76,9,4,TE,Montgomery,AL,USA,Auburn,2015
3843230,Jimmie,Stoudemire,204,74,83,4,WR,Prattville,AL,USA,Auburn,2015
3121596,Justin,Thomas-Thornton,240,77,4,NA,DE,Fairfield,TX,USA,Auburn,2015
3843216,Tim,Irvin,197,69,1,3,DB,Miami,FL,USA,Auburn,2015
-1003591,Ryan,Meneely,303,74,61,NA,OL,McDonough,GA,USA,Auburn,2015
-1003593,Robert,Muschamp,240,73,39,NA,TE,Rome,GA,USA,Auburn,2015
-1003601,Tyler,Carr,316,77,67,NA,OL,Southside,AL,USA,Auburn,2015
-1003602,Austin,Golson,312,77,73,NA,OL,Prattville,AL,USA,Auburn,2015
-1003603,Eugene,Govan,186,67,40,NA,RB,Grovetown,GA,USA,Auburn,2015
-1003608,Chase,Ritter,205,70,50,NA,LB,Wetumpka,AL,USA,Auburn,2015
-1003610,Braden,Smith,303,78,71,NA,OL,Olathe,KS,USA,Auburn,2015
-1003611,Tyler,Stovall,213,72,29,NA,?,Hokes Bluff,AL,USA,Auburn,2015
-1003612,Keenan,Sweeney,237,72,42,NA,FB,Snellville,GA,USA,Auburn,2015
-1003615,Jack,Bjork,200,73,47,NA,P,Dallas,TX,USA,Auburn,2015
-1003617,Xavier,Dampeer,310,74,52,NA,OL,Mendenhall,MS,USA,Auburn,2015
-1003621,Johnathan,Ford,204,72,23,NA,DB,Big Cove,AL,USA,Auburn,2015
-1003624,Alex,Kozan,310,76,63,NA,OL,Castle Rock,CO,USA,Auburn,2015
-1003625,Robert,Leff,299,78,70,NA,OL,Fairhope,AL,USA,Auburn,2015
-1003626,Raymond,Lester,171,71,44,NA,DB,Marietta,GA,USA,Auburn,2015
-1003628,Deon,Mix,315,76,75,NA,OL,Batesville,MS,USA,Auburn,2015
-1003629,Logan,Rice,206,72,37,NA,WR,Rome,GA,USA,Auburn,2015
-1003633,Jackson,Thomas,221,71,56,NA,LB,Birmingham,AL,USA,Auburn,2015
-1003634,Zach,Wade,218,70,68,NA,LS,Bremen,GA,USA,Auburn,2015
-1003635,Will,Adams,303,79,74,NA,OL,Tyrone,GA,USA,Auburn,2015
-1003636,Alec,Brown,210,74,32,NA,DL,Trussville,AL,USA,Auburn,2015
-1003637,Myron,Burton Jr.,201,74,84,NA,WR,Lawrenceville,GA,USA,Auburn,2015
-1003638,Emory,Carney,217,76,45,NA,TE,Augusta,GA,USA,Auburn,2015
-1003639,Clay,Coburn,209,73,32,NA,WR,Auburn,AL,USA,Auburn,2015
-1003640,Jordan,Colbert,226,73,41,NA,DB,Griffin,GA,USA,Auburn,2015
-1003641,Shon,Coleman,313,78,72,NA,OL,Memphis,TN,USA,Auburn,2015
-1003642,Tyler,Crumpton,171,74,38,NA,WR,Bear Creek,AL,USA,Auburn,2015
-1003643,Devonte,Danzey,305,74,53,NA,OL,Tampa,FL,USA,Auburn,2015
-1003644,Jordan,Diamond,304,76,76,NA,OL,Chicago,IL,USA,Auburn,2015
-1003645,Kenny,Flowers,234,73,33,NA,LB,Lilburn,GA,USA,Auburn,2015
-1003646,Aaron,Garrison,278,74,96,NA,DL,Ozark,AL,USA,Auburn,2015
-1003647,Greg,Hall,248,75,41,NA,TE,Athens,GA,USA,Auburn,2015
-1003648,Keymiya,Harrell,270,76,45,NA,DL,Selma,AL,USA,Auburn,2015
-1003649,Ben,Hood,174,68,46,NA,DB,Atlanta,GA,USA,Auburn,2015
-1003651,Raashed,Kennion,235,78,59,NA,DL,Jacksonville,FL,USA,Auburn,2015
-1003652,Tyler,LaFlamme,196,69,35,NA,RB,Cumming,GA,USA,Auburn,2015
-1003653,DaVonte,Lambert,282,74,6,NA,DL,Keysville,GA,USA,Auburn,2015
-1003654,Chris,Laye,250,77,46,NA,TE,Cumming,GA,USA,Auburn,2015
-1003655,Duncan,McKinney,180,71,31,NA,PK,Florence,AL,USA,Auburn,2015
-1003656,JaViere,Mitchell,215,74,16,NA,LB,Leeds,AL,USA,Auburn,2015
-1003657,Myles,Mitchell,168,70,84,NA,WR,Douglasville,GA,USA,Auburn,2015
-1003658,Jonathan,Parslow,204,73,51,NA,LS,Daphne,AL,USA,Auburn,2015
-1003659,Daniel,Pond,202,73,40,NA,LB,Spanish Fort,AL,USA,Auburn,2015
-1003660,Gimel,President,263,76,42,NA,DL,Mt. Pleasant,SC,USA,Auburn,2015
-1003661,Chase,Schaum,187,70,47,NA,WR,Tallahassee,FL,USA,Auburn,2015
-1003662,Josh,Shockley,215,70,58,NA,LB,McDonough,GA,USA,Auburn,2015
-1003663,Blake,Snow,275,77,60,NA,OL,Birmingham,AL,USA,Auburn,2015
-1003665,Thomas,Taylor,180,72,44,NA,PK,Spain Park,AL,USA,Auburn,2015
-1003667,D'haquille,Williams,224,74,1,NA,WR,LaPlace,LA,USA,Auburn,2015
-1003668,Avery,Young,305,78,56,NA,OL,Palm Beach Gardens,FL,USA,Auburn,2015
3916943,Mike,Horton,325,76,64,4,OL,Atlanta,GA,USA,Auburn,2015
4059826,Jacob,Rogers,209,71,40,4,DB,Goodwater,AL,USA,Auburn,2015
3121587,Dontavius,Russell,320,75,95,4,DL,Carrollton,GA,USA,Auburn,2015
3121578,Deshaun,Davis,233,71,57,4,LB,Prichard,AL,USA,Auburn,2015
3126462,Andrew,Williams,286,76,79,4,RB,Mcdonough,GA,USA,Auburn,2015
545563,Richard,Benjamin,NA,72,30,NA,CB,Tampa,FL,USA,Louisville,2015
3895427,Alphonso,Carter,205,75,23,NA,CB,Leander,TX,USA,Louisville,2015
546352,Shaq,Wiggins,169,70,6,NA,DB,Leander,TX,USA,Louisville,2015
545559,Kyle,Bolin,212,74,9,NA,QB,Dallas,TX,USA,Louisville,2015
3116659,Charles,Standberry,243,75,80,NA,TE,Lewisville,TX,USA,Louisville,2015
545574,Keith,Kelsey,NA,73,55,NA,LB,Gainesville,FL,USA,Louisville,2015
3895432,Ja'Quay,Savage,NA,75,19,NA,WR,Tyrone,GA,USA,Louisville,2015
4051344,Johnny,Richardson,NA,75,90,NA,DE,Jacksonville,FL,USA,Louisville,2015
